"fix_time","fix_item","trial","subject","rt","value_down_boundary","value_up_boundary","choice"
233,1,12,5,1066,12,12,"-1"
7,3,12,5,1066,12,12,"-1"
388,-1,12,5,1066,12,12,"-1"
17,3,12,5,1066,12,12,"-1"
185,1,12,5,1066,12,12,"-1"
253,3,13,5,935,20,18,"-1"
261,1,13,5,935,20,18,"-1"
25,3,13,5,935,20,18,"-1"
59,-1,13,5,935,20,18,"-1"
315,3,13,5,935,20,18,"-1"
22,-1,13,5,935,20,18,"-1"
257,-1,14,5,682,12,10,"-1"
425,3,14,5,682,12,10,"-1"
438,3,15,5,815,6,8,"-1"
322,-1,15,5,815,6,8,"-1"
17,3,15,5,815,6,8,"-1"
38,1,15,5,815,6,8,"-1"
302,3,16,5,1080,18,18,"-1"
231,-1,16,5,1080,18,18,"-1"
12,3,16,5,1080,18,18,"-1"
245,1,16,5,1080,18,18,"-1"
33,3,16,5,1080,18,18,"-1"
71,-1,16,5,1080,18,18,"-1"
186,1,16,5,1080,18,18,"-1"
274,3,18,5,984,2,8,"1"
288,1,18,5,984,2,8,"1"
422,3,18,5,984,2,8,"1"
499,3,19,5,717,16,4,"-1"
218,1,19,5,717,16,4,"-1"
872,3,35,5,872,10,2,"-1"
980,3,36,5,980,16,14,"-1"
819,3,37,5,819,8,4,"-1"
714,3,38,5,2678,8,18,"-1"
62,-1,38,5,2678,8,18,"-1"
1902,3,38,5,2678,8,18,"-1"
869,3,39,5,869,10,10,"-1"
805,3,40,5,805,18,14,"-1"
856,3,41,5,856,20,6,"-1"
466,3,42,5,797,10,8,"-1"
143,-1,42,5,797,10,8,"-1"
188,3,42,5,797,10,8,"-1"
1485,3,43,5,1485,10,16,"-1"
1866,3,44,5,1866,10,18,"-1"
862,3,45,5,862,8,16,"-1"
812,3,46,5,812,10,6,"-1"
315,3,47,5,1366,6,18,"1"
103,-1,47,5,1366,6,18,"1"
948,3,47,5,1366,6,18,"1"
917,3,48,5,917,12,8,"-1"
985,1,54,5,985,14,16,"-1"
276,1,58,5,966,20,14,"-1"
16,3,58,5,966,20,14,"-1"
609,-1,58,5,966,20,14,"-1"
65,3,58,5,966,20,14,"-1"
284,1,60,5,987,4,14,"1"
22,3,60,5,987,4,14,"1"
260,-1,60,5,987,4,14,"1"
421,3,60,5,987,4,14,"1"
730,3,61,5,3799,8,20,"-1"
68,-1,61,5,3799,8,20,"-1"
3001,3,61,5,3799,8,20,"-1"
968,3,62,5,968,8,10,"-1"
976,3,63,5,976,18,2,"-1"
797,3,64,5,797,18,10,"-1"
899,3,65,5,899,20,16,"-1"
883,3,67,5,883,20,20,"-1"
993,3,68,5,993,2,12,"1"
984,3,69,5,984,14,10,"-1"
1316,3,70,5,1316,6,10,"-1"
846,3,71,5,846,6,16,"1"
2832,3,72,5,2832,10,20,"1"
1274,3,74,5,1274,14,2,"-1"
1001,3,75,5,1001,20,12,"-1"
1018,3,76,5,1018,10,12,"-1"
1338,3,78,5,1338,4,10,"1"
707,3,79,5,707,14,14,"-1"
1099,3,81,5,1099,2,10,"1"
1215,3,82,5,1215,4,12,"1"
850,3,83,5,850,8,2,"-1"
1769,3,84,5,1769,2,2,"-1"
950,3,85,5,950,8,14,"-1"
718,3,86,5,718,16,16,"-1"
612,3,87,5,612,16,8,"-1"
737,3,88,5,737,8,8,"-1"
669,3,89,5,669,12,6,"-1"
616,3,90,5,616,20,4,"-1"
658,3,91,5,658,10,4,"-1"
709,3,92,5,709,14,4,"-1"
818,3,93,5,818,12,2,"-1"
1086,3,94,5,1086,2,20,"1"
700,3,95,5,700,18,6,"-1"
685,3,96,5,685,12,20,"-1"
1641,3,97,5,1641,2,4,"1"
1015,3,98,5,1015,14,18,"-1"
671,3,99,5,671,16,6,"-1"
891,3,100,5,891,16,12,"-1"
787,-1,1,6,787,20,20,"-1"
602,-1,2,6,602,10,6,"-1"
587,-1,3,6,587,20,14,"-1"
1583,-1,4,6,1583,8,14,"-1"
679,-1,5,6,679,4,16,"1"
848,-1,6,6,848,16,10,"-1"
617,-1,7,6,617,4,20,"1"
600,-1,8,6,600,2,8,"1"
616,-1,9,6,616,18,6,"-1"
1331,-1,10,6,1331,12,18,"-1"
752,-1,11,6,752,4,14,"1"
738,-1,12,6,738,18,20,"-1"
693,-1,13,6,693,10,12,"-1"
624,-1,14,6,632,18,2,"-1"
8,3,14,6,632,18,2,"-1"
650,-1,15,6,650,2,14,"1"
761,-1,16,6,761,2,4,"-1"
588,-1,17,6,588,6,20,"1"
669,-1,18,6,669,2,10,"1"
788,-1,19,6,788,8,10,"-1"
1000,-1,20,6,1000,12,20,"1"
649,-1,21,6,649,12,4,"-1"
669,-1,22,6,669,12,14,"-1"
617,-1,23,6,617,10,10,"-1"
614,-1,24,6,614,10,4,"-1"
583,-1,25,6,583,16,18,"-1"
613,-1,26,6,613,16,4,"-1"
582,-1,27,6,582,20,18,"-1"
1041,-1,28,6,1083,14,18,"-1"
42,3,28,6,1083,14,18,"-1"
1029,-1,29,6,1029,18,8,"-1"
634,-1,30,6,634,20,6,"-1"
687,-1,31,6,687,20,10,"-1"
635,-1,32,6,635,18,14,"-1"
533,-1,33,6,533,8,6,"-1"
531,-1,34,6,531,4,8,"-1"
657,-1,35,6,657,8,16,"1"
619,-1,36,6,619,6,6,"-1"
749,-1,37,6,749,18,12,"-1"
632,-1,38,6,632,14,16,"-1"
13,3,39,6,1803,6,10,"-1"
1544,-1,39,6,1803,6,10,"-1"
246,3,39,6,1803,6,10,"-1"
159,3,40,6,699,16,16,"-1"
540,-1,40,6,699,16,16,"-1"
1028,-1,41,6,1028,6,14,"1"
636,-1,42,6,636,14,14,"-1"
619,-1,43,6,619,20,4,"-1"
599,-1,44,6,599,20,2,"-1"
538,-1,45,6,538,18,4,"-1"
620,-1,46,6,620,4,6,"-1"
519,-1,47,6,519,6,2,"-1"
568,-1,48,6,568,8,4,"-1"
615,3,49,6,615,4,2,"-1"
545,-1,50,6,549,14,4,"-1"
4,3,50,6,549,14,4,"-1"
726,3,51,6,731,2,20,"1"
5,-1,51,6,731,2,20,"1"
387,3,52,6,684,6,8,"-1"
255,-1,52,6,684,6,8,"-1"
42,3,52,6,684,6,8,"-1"
499,3,53,6,585,18,18,"-1"
86,-1,53,6,585,18,18,"-1"
345,3,54,6,649,8,8,"-1"
304,-1,54,6,649,8,8,"-1"
599,-1,55,6,599,14,2,"-1"
29,3,56,6,633,2,12,"1"
596,-1,56,6,633,2,12,"1"
8,3,56,6,633,2,12,"1"
654,-1,57,6,654,16,6,"-1"
654,3,58,6,1035,10,14,"-1"
381,-1,58,6,1035,10,14,"-1"
628,-1,59,6,628,2,16,"1"
5,3,60,6,680,14,8,"-1"
675,-1,60,6,680,14,8,"-1"
614,-1,61,6,614,12,6,"-1"
664,-1,62,6,664,18,10,"-1"
1054,-1,63,6,1281,14,20,"-1"
227,3,63,6,1281,14,20,"-1"
662,-1,64,6,662,20,8,"-1"
927,-1,65,6,927,2,6,"1"
633,3,66,6,633,4,10,"-1"
612,3,67,6,612,6,16,"1"
637,3,68,6,637,10,8,"-1"
637,3,69,6,766,4,18,"1"
51,-1,69,6,766,4,18,"1"
78,3,69,6,766,4,18,"1"
717,3,70,6,717,8,20,"1"
750,3,71,6,750,8,2,"-1"
646,3,72,6,646,6,4,"-1"
416,3,73,6,587,12,2,"-1"
171,-1,73,6,587,12,2,"-1"
546,3,74,6,2369,8,12,"-1"
441,-1,74,6,2369,8,12,"-1"
341,3,74,6,2369,8,12,"-1"
1041,-1,74,6,2369,8,12,"-1"
705,3,82,6,705,12,8,"-1"
583,3,83,6,583,6,18,"1"
667,3,84,6,667,4,12,"1"
635,3,85,6,635,12,16,"1"
789,3,86,6,789,16,8,"-1"
836,3,87,6,836,16,20,"-1"
615,3,89,6,615,10,2,"-1"
698,3,90,6,698,12,12,"-1"
1079,3,91,6,1079,8,18,"1"
611,3,92,6,611,18,16,"-1"
1304,3,93,6,1304,6,12,"1"
649,3,94,6,649,14,6,"-1"
695,3,95,6,695,12,10,"-1"
602,3,97,6,602,2,2,"-1"
546,3,98,6,546,16,12,"-1"
648,3,99,6,648,20,16,"-1"
733,3,100,6,733,20,12,"-1"
205,3,2,7,2202,14,16,"-1"
339,-1,2,7,2202,14,16,"-1"
21,3,2,7,2202,14,16,"-1"
277,1,2,7,2202,14,16,"-1"
20,3,2,7,2202,14,16,"-1"
424,-1,2,7,2202,14,16,"-1"
17,3,2,7,2202,14,16,"-1"
841,1,2,7,2202,14,16,"-1"
20,3,2,7,2202,14,16,"-1"
38,-1,2,7,2202,14,16,"-1"
301,3,4,7,1542,20,2,"-1"
508,-1,4,7,1542,20,2,"-1"
25,3,4,7,1542,20,2,"-1"
290,1,4,7,1542,20,2,"-1"
14,3,4,7,1542,20,2,"-1"
404,-1,4,7,1542,20,2,"-1"
235,3,6,7,1432,18,6,"-1"
515,-1,6,7,1432,18,6,"-1"
43,3,6,7,1432,18,6,"-1"
318,1,6,7,1432,18,6,"-1"
321,3,6,7,1432,18,6,"-1"
235,3,7,7,1601,20,4,"-1"
1358,-1,7,7,1601,20,4,"-1"
8,3,7,7,1601,20,4,"-1"
252,3,8,7,1847,6,2,"-1"
1134,-1,8,7,1847,6,2,"-1"
430,3,8,7,1847,6,2,"-1"
31,-1,8,7,1847,6,2,"-1"
765,3,9,7,2331,6,20,"1"
1562,1,9,7,2331,6,20,"1"
4,3,9,7,2331,6,20,"1"
83,1,13,7,1600,16,10,"1"
177,3,13,7,1600,16,10,"1"
470,-1,13,7,1600,16,10,"1"
17,3,13,7,1600,16,10,"1"
616,1,13,7,1600,16,10,"1"
17,3,13,7,1600,16,10,"1"
220,-1,13,7,1600,16,10,"1"
231,3,14,7,1464,14,6,"-1"
422,-1,14,7,1464,14,6,"-1"
25,3,14,7,1464,14,6,"-1"
410,1,14,7,1464,14,6,"-1"
17,3,14,7,1464,14,6,"-1"
359,-1,14,7,1464,14,6,"-1"
16,3,17,7,2124,8,16,"1"
41,-1,17,7,2124,8,16,"1"
26,1,17,7,2124,8,16,"1"
167,3,17,7,2124,8,16,"1"
1874,1,17,7,2124,8,16,"1"
12,3,21,7,1386,10,8,"-1"
392,-1,21,7,1386,10,8,"-1"
375,3,21,7,1386,10,8,"-1"
598,1,21,7,1386,10,8,"-1"
9,3,21,7,1386,10,8,"-1"
545,-1,23,7,1913,16,14,"-1"
185,3,23,7,1913,16,14,"-1"
1183,1,23,7,1913,16,14,"-1"
248,3,25,7,1537,10,12,"-1"
44,-1,25,7,1537,10,12,"-1"
0,3,25,7,1537,10,12,"-1"
12,-1,25,7,1537,10,12,"-1"
39,3,25,7,1537,10,12,"-1"
17,1,25,7,1537,10,12,"-1"
1177,-1,25,7,1537,10,12,"-1"
704,3,31,7,1586,14,12,"-1"
156,1,31,7,1586,14,12,"-1"
726,3,31,7,1586,14,12,"-1"
244,3,44,7,2084,16,2,"-1"
600,-1,44,7,2084,16,2,"-1"
229,3,44,7,2084,16,2,"-1"
111,1,44,7,2084,16,2,"-1"
117,3,44,7,2084,16,2,"-1"
67,1,44,7,2084,16,2,"-1"
60,3,44,7,2084,16,2,"-1"
298,-1,44,7,2084,16,2,"-1"
358,3,44,7,2084,16,2,"-1"
76,3,49,7,1417,2,6,"-1"
7,1,49,7,1417,2,6,"-1"
0,-1,49,7,1417,2,6,"-1"
7,3,49,7,1417,2,6,"-1"
1327,1,49,7,1417,2,6,"-1"
254,3,60,7,1956,12,14,"-1"
1702,-1,60,7,1956,12,14,"-1"
215,3,62,7,1623,6,10,"1"
1041,-1,62,7,1623,6,10,"1"
48,3,62,7,1623,6,10,"1"
319,1,62,7,1623,6,10,"1"
243,3,63,7,2087,12,20,"-1"
1026,-1,63,7,2087,12,20,"-1"
25,3,63,7,2087,12,20,"-1"
793,1,63,7,2087,12,20,"-1"
280,3,81,7,2006,6,18,"1"
1201,-1,81,7,2006,6,18,"1"
184,3,81,7,2006,6,18,"1"
333,-1,81,7,2006,6,18,"1"
8,3,81,7,2006,6,18,"1"
216,3,82,7,1298,4,20,"1"
1016,-1,82,7,1298,4,20,"1"
66,3,82,7,1298,4,20,"1"
281,1,1,8,1183,20,18,"-1"
12,3,1,8,1183,20,18,"-1"
293,-1,1,8,1183,20,18,"-1"
597,3,1,8,1183,20,18,"-1"
52,1,3,8,1251,18,10,"-1"
899,3,3,8,1251,18,10,"-1"
300,-1,3,8,1251,18,10,"-1"
213,3,5,8,821,6,20,"-1"
279,-1,5,8,821,6,20,"-1"
329,3,5,8,821,6,20,"-1"
220,1,6,8,935,12,8,"-1"
23,3,6,8,935,12,8,"-1"
266,-1,6,8,935,12,8,"-1"
311,3,6,8,935,12,8,"-1"
115,-1,6,8,935,12,8,"-1"
242,3,7,8,849,12,18,"-1"
236,-1,7,8,849,12,18,"-1"
371,3,7,8,849,12,18,"-1"
61,3,8,8,1288,12,16,"-1"
169,-1,8,8,1288,12,16,"-1"
145,3,8,8,1288,12,16,"-1"
795,1,8,8,1288,12,16,"-1"
16,3,8,8,1288,12,16,"-1"
102,1,8,8,1288,12,16,"-1"
233,1,11,8,848,12,14,"-1"
3,3,11,8,848,12,14,"-1"
200,-1,11,8,848,12,14,"-1"
412,3,11,8,848,12,14,"-1"
207,3,13,8,909,18,6,"-1"
249,-1,13,8,909,18,6,"-1"
453,3,13,8,909,18,6,"-1"
225,3,14,8,845,4,20,"-1"
242,-1,14,8,845,4,20,"-1"
378,3,14,8,845,4,20,"-1"
208,3,15,8,812,2,20,"-1"
114,-1,15,8,812,2,20,"-1"
490,3,15,8,812,2,20,"-1"
226,3,16,8,732,16,12,"-1"
191,-1,16,8,732,16,12,"-1"
315,3,16,8,732,16,12,"-1"
249,3,17,8,749,2,14,"-1"
222,-1,17,8,749,2,14,"-1"
7,3,17,8,749,2,14,"-1"
215,1,17,8,749,2,14,"-1"
56,3,17,8,749,2,14,"-1"
307,3,18,8,786,2,6,"-1"
87,-1,18,8,786,2,6,"-1"
14,3,18,8,786,2,6,"-1"
370,1,18,8,786,2,6,"-1"
8,3,18,8,786,2,6,"-1"
20,-1,20,8,827,10,16,"-1"
214,3,20,8,827,10,16,"-1"
155,-1,20,8,827,10,16,"-1"
99,3,20,8,827,10,16,"-1"
166,1,20,8,827,10,16,"-1"
6,3,20,8,827,10,16,"-1"
93,1,20,8,827,10,16,"-1"
74,3,20,8,827,10,16,"-1"
483,3,21,8,713,16,10,"-1"
226,1,21,8,713,16,10,"-1"
4,3,21,8,713,16,10,"-1"
126,3,25,8,1269,14,12,"-1"
578,1,25,8,1269,14,12,"-1"
518,3,25,8,1269,14,12,"-1"
47,1,25,8,1269,14,12,"-1"
9,3,26,8,881,4,12,"-1"
275,1,26,8,881,4,12,"-1"
597,3,26,8,881,4,12,"-1"
125,1,27,8,1085,8,16,"-1"
157,3,27,8,1085,8,16,"-1"
803,-1,27,8,1085,8,16,"-1"
445,3,29,8,787,6,4,"-1"
167,1,29,8,787,6,4,"-1"
175,3,29,8,787,6,4,"-1"
145,3,30,8,773,14,4,"-1"
67,1,30,8,773,14,4,"-1"
180,3,30,8,773,14,4,"-1"
66,1,30,8,773,14,4,"-1"
315,3,30,8,773,14,4,"-1"
218,3,31,8,782,14,20,"-1"
242,-1,31,8,782,14,20,"-1"
14,3,31,8,782,14,20,"-1"
308,1,31,8,782,14,20,"-1"
216,3,32,8,766,12,20,"-1"
358,-1,32,8,766,12,20,"-1"
17,3,32,8,766,12,20,"-1"
175,1,32,8,766,12,20,"-1"
218,3,33,8,719,6,16,"-1"
159,-1,33,8,719,6,16,"-1"
17,3,33,8,719,6,16,"-1"
325,1,33,8,719,6,16,"-1"
45,3,34,8,818,18,16,"-1"
265,1,34,8,818,18,16,"-1"
22,3,34,8,818,18,16,"-1"
206,-1,34,8,818,18,16,"-1"
280,3,34,8,818,18,16,"-1"
257,3,36,8,713,8,8,"-1"
307,-1,36,8,713,8,8,"-1"
149,3,36,8,713,8,8,"-1"
784,1,40,8,784,20,4,"-1"
69,1,42,8,771,10,14,"-1"
193,3,42,8,771,10,14,"-1"
135,-1,42,8,771,10,14,"-1"
374,3,42,8,771,10,14,"-1"
225,1,46,8,723,6,10,"-1"
57,3,46,8,723,6,10,"-1"
190,-1,46,8,723,6,10,"-1"
251,3,46,8,723,6,10,"-1"
238,3,48,8,784,16,6,"-1"
196,1,48,8,784,16,6,"-1"
350,3,48,8,784,16,6,"-1"
20,1,52,8,821,6,2,"-1"
17,3,52,8,821,6,2,"-1"
126,-1,52,8,821,6,2,"-1"
139,3,52,8,821,6,2,"-1"
79,1,52,8,821,6,2,"-1"
115,3,52,8,821,6,2,"-1"
325,1,52,8,821,6,2,"-1"
229,3,53,8,684,6,14,"-1"
166,-1,53,8,684,6,14,"-1"
199,3,53,8,684,6,14,"-1"
90,-1,53,8,684,6,14,"-1"
258,3,56,8,696,18,2,"-1"
117,-1,56,8,696,18,2,"-1"
236,3,56,8,696,18,2,"-1"
85,1,56,8,696,18,2,"-1"
490,3,58,8,802,12,6,"-1"
53,1,58,8,802,12,6,"-1"
259,3,58,8,802,12,6,"-1"
409,1,62,8,797,20,12,"-1"
388,3,62,8,797,20,12,"-1"
209,1,63,8,631,14,8,"-1"
221,3,63,8,631,14,8,"-1"
3,-1,63,8,631,14,8,"-1"
17,1,63,8,631,14,8,"-1"
181,3,63,8,631,14,8,"-1"
80,3,65,8,805,4,8,"-1"
227,1,65,8,805,4,8,"-1"
222,3,65,8,805,4,8,"-1"
2,1,65,8,805,4,8,"-1"
274,-1,65,8,805,4,8,"-1"
213,1,2,9,2062,12,6,"1"
166,3,2,9,2062,12,6,"1"
349,-1,2,9,2062,12,6,"1"
247,3,2,9,2062,12,6,"1"
113,-1,2,9,2062,12,6,"1"
553,3,2,9,2062,12,6,"1"
167,1,2,9,2062,12,6,"1"
13,3,2,9,2062,12,6,"1"
241,-1,2,9,2062,12,6,"1"
508,1,3,9,2919,20,12,"1"
211,3,3,9,2919,20,12,"1"
162,-1,3,9,2919,20,12,"1"
260,3,3,9,2919,20,12,"1"
84,1,3,9,2919,20,12,"1"
356,3,3,9,2919,20,12,"1"
123,1,3,9,2919,20,12,"1"
343,3,3,9,2919,20,12,"1"
282,-1,3,9,2919,20,12,"1"
235,3,3,9,2919,20,12,"1"
355,1,3,9,2919,20,12,"1"
204,1,4,9,2445,18,2,"1"
20,3,4,9,2445,18,2,"1"
379,-1,4,9,2445,18,2,"1"
20,3,4,9,2445,18,2,"1"
158,1,4,9,2445,18,2,"1"
650,3,4,9,2445,18,2,"1"
508,-1,4,9,2445,18,2,"1"
180,1,4,9,2445,18,2,"1"
307,3,4,9,2445,18,2,"1"
19,1,4,9,2445,18,2,"1"
395,1,5,9,2133,6,12,"1"
16,3,5,9,2133,6,12,"1"
463,-1,5,9,2133,6,12,"1"
484,3,5,9,2133,6,12,"1"
525,-1,5,9,2133,6,12,"1"
12,3,5,9,2133,6,12,"1"
238,1,5,9,2133,6,12,"1"
221,3,6,9,1829,6,6,"-1"
167,-1,6,9,1829,6,6,"-1"
17,3,6,9,1829,6,6,"-1"
66,1,6,9,1829,6,6,"-1"
334,3,6,9,1829,6,6,"-1"
198,-1,6,9,1829,6,6,"-1"
266,3,6,9,1829,6,6,"-1"
202,-1,6,9,1829,6,6,"-1"
20,3,6,9,1829,6,6,"-1"
258,1,6,9,1829,6,6,"-1"
13,3,6,9,1829,6,6,"-1"
67,-1,6,9,1829,6,6,"-1"
224,1,7,9,1549,14,2,"1"
21,3,7,9,1549,14,2,"1"
422,-1,7,9,1549,14,2,"1"
882,3,7,9,1549,14,2,"1"
437,1,8,9,2548,12,16,"1"
26,3,8,9,2548,12,16,"1"
346,-1,8,9,2548,12,16,"1"
12,3,8,9,2548,12,16,"1"
116,1,8,9,2548,12,16,"1"
351,3,8,9,2548,12,16,"1"
157,1,8,9,2548,12,16,"1"
22,3,8,9,2548,12,16,"1"
521,-1,8,9,2548,12,16,"1"
560,3,8,9,2548,12,16,"1"
246,1,10,9,2194,10,14,"1"
145,3,10,9,2194,10,14,"1"
263,-1,10,9,2194,10,14,"1"
853,3,10,9,2194,10,14,"1"
220,-1,10,9,2194,10,14,"1"
193,3,10,9,2194,10,14,"1"
89,-1,10,9,2194,10,14,"1"
15,3,10,9,2194,10,14,"1"
170,1,10,9,2194,10,14,"1"
416,1,11,9,3184,2,8,"-1"
17,3,11,9,3184,2,8,"-1"
545,-1,11,9,3184,2,8,"-1"
22,3,11,9,3184,2,8,"-1"
92,1,11,9,3184,2,8,"-1"
84,3,11,9,3184,2,8,"-1"
399,-1,11,9,3184,2,8,"-1"
6,3,11,9,3184,2,8,"-1"
245,1,11,9,3184,2,8,"-1"
12,3,11,9,3184,2,8,"-1"
286,-1,11,9,3184,2,8,"-1"
378,3,11,9,3184,2,8,"-1"
336,-1,11,9,3184,2,8,"-1"
307,3,11,9,3184,2,8,"-1"
39,1,11,9,3184,2,8,"-1"
251,1,12,9,4144,8,18,"1"
192,3,12,9,4144,8,18,"1"
272,-1,12,9,4144,8,18,"1"
10,3,12,9,4144,8,18,"1"
77,1,12,9,4144,8,18,"1"
358,3,12,9,4144,8,18,"1"
2935,-1,12,9,4144,8,18,"1"
49,3,12,9,4144,8,18,"1"
330,1,14,9,4398,20,2,"-1"
196,-1,14,9,4398,20,2,"-1"
387,3,14,9,4398,20,2,"-1"
176,1,14,9,4398,20,2,"-1"
17,3,14,9,4398,20,2,"-1"
275,-1,14,9,4398,20,2,"-1"
472,3,14,9,4398,20,2,"-1"
270,-1,14,9,4398,20,2,"-1"
292,3,14,9,4398,20,2,"-1"
392,-1,14,9,4398,20,2,"-1"
407,3,14,9,4398,20,2,"-1"
445,-1,14,9,4398,20,2,"-1"
739,3,14,9,4398,20,2,"-1"
388,1,15,9,1245,18,16,"1"
16,3,15,9,1245,18,16,"1"
331,-1,15,9,1245,18,16,"1"
18,3,15,9,1245,18,16,"1"
163,1,15,9,1245,18,16,"1"
329,3,15,9,1245,18,16,"1"
412,1,16,9,1133,6,10,"1"
17,3,16,9,1133,6,10,"1"
357,-1,16,9,1133,6,10,"1"
137,3,16,9,1133,6,10,"1"
210,1,16,9,1133,6,10,"1"
358,1,17,9,1880,16,14,"1"
17,3,17,9,1880,16,14,"1"
596,-1,17,9,1880,16,14,"1"
909,3,17,9,1880,16,14,"1"
21,1,18,9,1149,2,18,"-1"
214,3,18,9,1149,2,18,"-1"
221,-1,18,9,1149,2,18,"-1"
8,3,18,9,1149,2,18,"-1"
176,1,18,9,1149,2,18,"-1"
8,3,18,9,1149,2,18,"-1"
307,-1,18,9,1149,2,18,"-1"
11,3,18,9,1149,2,18,"-1"
178,1,18,9,1149,2,18,"-1"
5,3,18,9,1149,2,18,"-1"
225,1,19,9,1915,8,8,"-1"
146,3,19,9,1915,8,8,"-1"
117,1,19,9,1915,8,8,"-1"
17,3,19,9,1915,8,8,"-1"
187,-1,19,9,1915,8,8,"-1"
321,3,19,9,1915,8,8,"-1"
625,-1,19,9,1915,8,8,"-1"
277,3,19,9,1915,8,8,"-1"
596,1,20,9,1632,12,14,"1"
42,3,20,9,1632,12,14,"1"
421,-1,20,9,1632,12,14,"1"
6,3,20,9,1632,12,14,"1"
275,1,20,9,1632,12,14,"1"
16,3,20,9,1632,12,14,"1"
276,-1,20,9,1632,12,14,"1"
212,1,21,9,1795,2,20,"-1"
13,3,21,9,1795,2,20,"-1"
245,-1,21,9,1795,2,20,"-1"
1210,3,21,9,1795,2,20,"-1"
115,-1,21,9,1795,2,20,"-1"
252,1,23,9,1119,18,20,"1"
154,3,23,9,1119,18,20,"1"
191,-1,23,9,1119,18,20,"1"
362,3,23,9,1119,18,20,"1"
160,-1,23,9,1119,18,20,"1"
224,1,25,9,2330,20,18,"-1"
3,3,25,9,2330,20,18,"-1"
336,-1,25,9,2330,20,18,"-1"
8,3,25,9,2330,20,18,"-1"
78,1,25,9,2330,20,18,"-1"
737,3,25,9,2330,20,18,"-1"
700,-1,25,9,2330,20,18,"-1"
28,3,25,9,2330,20,18,"-1"
166,1,25,9,2330,20,18,"-1"
50,3,25,9,2330,20,18,"-1"
250,1,26,9,1066,2,10,"1"
8,3,26,9,1066,2,10,"1"
276,-1,26,9,1066,2,10,"1"
124,3,26,9,1066,2,10,"1"
111,1,26,9,1066,2,10,"1"
159,3,26,9,1066,2,10,"1"
138,-1,26,9,1066,2,10,"1"
405,1,27,9,1067,16,18,"1"
25,3,27,9,1067,16,18,"1"
395,-1,27,9,1067,16,18,"1"
22,3,27,9,1067,16,18,"1"
125,1,27,9,1067,16,18,"1"
95,3,27,9,1067,16,18,"1"
385,1,28,9,3819,20,10,"1"
19,3,28,9,3819,20,10,"1"
839,-1,28,9,3819,20,10,"1"
300,3,28,9,3819,20,10,"1"
689,-1,28,9,3819,20,10,"1"
296,3,28,9,3819,20,10,"1"
637,-1,28,9,3819,20,10,"1"
8,3,28,9,3819,20,10,"1"
426,1,28,9,3819,20,10,"1"
220,3,28,9,3819,20,10,"1"
240,1,29,9,948,16,12,"1"
18,3,29,9,948,16,12,"1"
250,-1,29,9,948,16,12,"1"
20,3,29,9,948,16,12,"1"
266,1,29,9,948,16,12,"1"
143,3,29,9,948,16,12,"1"
11,1,29,9,948,16,12,"1"
320,1,30,9,1348,20,8,"-1"
20,3,30,9,1348,20,8,"-1"
201,-1,30,9,1348,20,8,"-1"
